user_id,place_id,restaurant_name,city,state,country,food_price,smoking_area,restaurant_cuisine,user_budget,user_cuisine,reviews,classification
U1100,P135001,Vips,Cuernavaca,Morelos,Mexico,medium,none,Mexican,medium,Fast_Food,Eat here alot but disapointed last time i went. Had breakfast. Beans and tomatoes were cold. Scrambled d egg was very runny and liquidy. Sausages were barely warm. Only decent bit of food was the bacon. Not at all impressed,
U1100,P132768,Mariscos Tia Licha,Cuernavaca,Morelos,Mexico,medium,not permitted,Bar,medium,Cafe-Coffee_Shop,Food poisoning from breaded garlic mushrooms ranging from boiling hot to one that still had a small chunk of ice in the centre.,
U1100,P134976,Log Yin,,,,low,none,Mexican,medium,Soup,"We were staying at the Premier Inn so decided to go here for dinner as its located in the premises. We were greeted by very pleasant waitress, who seated us at our table.",
U1133,P134983,Restaurant and Bar and Clothesline Carlos N Charlies,Cuernavaca,Morelos,Mexico,high,section,Mexican,low,Hot_Dogs,Visited the restaurant at the Papermill tonight for food and drink . We were served by a waitress called Sarah who could not do more than enough for us .,
U1133,P134986,Restaurant Las Mananitas,Cuernavaca,Morelos,Mexico,high,none,Mexican,low,Italian,"I would of given five stars if the food was a whole lot better and the table not sticky. We stayed at the Premier Inn end of August 2021, our friends took us out for a meal at the Paper Mill.",
U1133,P132766,Mikasa,Cuernavaca,Morelos,Mexico,medium,none,Mexican,low,Mexican,"The food was horrid,luke warm, gammon and steak luke warm, chips wwre limp and luke warm. although the steak was medium rare as asked but the quality was bismal, so bismal our friends apologised to us the following morning, they nedednt of have but they thought they should as they have eaten there many times in the past and food was always good.",
U1133,P132767,Restaurant Familiar El Chino,Jiutepec,Morelos,,medium,permitted,Family,low,Mexican,"Had the misfortune to have breakfast there for six mornings earlier this month. What a fiasco. Just about everything was wrong during the week, but improved at the weekend when some young students (I think that they were) served us. How about this? Teapots went missing in action. Several times, there were no teapots and hence tea was served with the teabag in the mug. Staff claimed that all teapots were already in use, but the restaurant was almost empty!",
U1133,P135021,Subway,Cuernavaca,Morelos,Mexico,low,not permitted,Caribbean,low,Mexican,"Fantastic Service lovely food Sarah was amazing so courteous, polite and professional, I come back here every week I love it Thanks Sarah",
U1133,P135001,Vips,Cuernavaca,Morelos,Mexico,medium,none,Mexican,low,Mexican,Terrible service have to wit over 1 hour for food and drinks Just really really really bad Service wouldnt recommend,
U1133,P134975,Rincon del Bife,,,,high,section,American,low,Mexican,"Visiting on my own during covid restrictions was a bit daunting, but the wonderful staff, Sarah in particular made me feel so welcome. Food is great, had a really good experience.",
U1133,P134992,Restaurant Teely,Cuernavaca,Morelos,Mexico,high,section,Mexican,low,Mexican,Been staying here on and off since these guys re-opened and love this place. Food is always great and the team are very friendly and not afraid to be themselves and have a laugh with you.,
U1133,P135019,Restaurant Bar Coty y Pablo,Jiutepec,Morelos,Mexico,low,none,Mexican,low,Mexican,We were served by yvvonne (Eva) who was friendly and accommodating to our needs with a lovely personality. She made us feel very welcome and at home,
U1118,P134987,Chilis Cuernavaca,Cuernavaca,Morelos,Mexico,medium,none,Family,medium,Mexican,"We were waiting to be seated for just shy of 10 minutes, which with a busy restaurant can be understandable. However the restaurant was not busy and staff seemed to just be chatting. We were then taken to be seated and given our menus. We chose our meals after waiting a little while.",
U1072,P135016,Arrachela Grill,Cuernavaca,Morelos,Mexico,medium,none,Bar,medium,Mexican,"Myself and my partner came the Papermill for breakfast on Tuesday 18th, we were greeted by a member of staff, I asked what her name was and she said Evie, Evie was friendly, polite & bubbly, she made sure we had everything we needed, she was outstanding with her manner & service, we would definitely come again, thank you Evie",
U1072,P132773,El cotorreo,Cuernavaca,Morelos,,low,permitted,Mexican,medium,Mexican,"We've been visiting this brewers fayre for years now on a regular basis, lovely food, fantastic friendly staff keeps us coming back. Went there today with my parents to celebrate my Nans 99th birthday and Karen couldn't do enough to make it a better celebration. We had a wonderful time thank you!",
U1072,P135088,Cafeteria cenidet,Cuernavaca,Morelos,Mexico,low,not permitted,Cafeteria,medium,Mexican,"My husband a nd myself dined at the Papermill on 18th May, our meals of starters and dinner was so nicely cooked, enjoyed it so much, the staff were lovely, so chatty, made us feel very comfortable, thankyou to James, very polite and friendly, shall most certainly be returning",
U1026,P132561,cafe ambar,,,,low,none,Family,medium,Mexican,"First time out since restrictions allowed -food was nice. Served by sarah, warm welcome, nothing was too much trouble. Covid safety was followed and she made us feel safe and comfortable especially as one of us was of the older generation.thanks....will return soon",
U1026,P132706,Gorditas Dona Tota,Cd. Victoria,Tamaulipas,Mexico,medium,not permitted,American,medium,American,Although we are regular patron's at the Papermill they pulled out all the stops to give our friend a birthday to remember. She received a present and a card from the Papermill Team and everyone was so friendly and genuinely pleased to celebrate her birthday with us. Excellent food and service as usual in these difficult time. We done to the Papermill Team indeed.,
U1026,P132654,Carnitas Mata  Calle 16 de Septiembre,Victoria ,Tamaulipas,,low,none,Contemporary,medium,Sushi,"I had the pleasure of trying the new prawn and avocado BLT as did many other happy patrons. Highly recommend checking out the menu every weekend, this one is unmissable",
U1026,P132665,TACOS CORRECAMINOS,Victoria,Tamaulipas,Mexico,low,none,Italian,medium,Mexican,"The most incredible meal. Ordered the ploughmans platter to share, more than enough for 5 of us and so fresh and tasty. Table ordered the fish and chips with calamari as well as duck, both unbelievable quality and so reasonably priced! Service was as friendly as it was fast. Immediately felt comfortable in Renatas pub, similar to a gastropub with a family feel.",
U1023,P132740,Carreton de Flautas y Migadas,Cd Victoria,Tamaulipas,Mexico,low,permitted,American,low,Mexican,"We had a lovely family birthday dinner. The food was great, large portions and really well cooked. All enjoyed!",
U1023,P132733,Little Cesarz,Cd Victoria,Tamaulipas,Mexico,medium,not permitted,American,low,Mexican,Went to the Blackhorse for a drink with family and met friend. Decided to have dinner there. Amazing!! From service to the food. Will be going there again for food,
U1080,P132668,TACOS EL GUERO,Victoria,Tamaulipas,Mexico,low,none,American,low,Mexican,"We'd gone past here a few times on walks but hadn't visited, so thought we'd try it for a quiet Friday night dinner. Very glad we did, we had a thoroughly nice time out in the pretty beer garden.",
U1080,P132660,carnitas mata calle Emilio Portes Gil,Victoria,Tamaulipas,,low,none,Family,low,Mexican,We came here by chance as where we were going was fully booked and Im so glad that happened because what a lovely pub. The food is home cooked and very tasty. The landlady is also such a lovely lady who clearly puts her heard and soul in to her pub and food (which shows!) Will definitely come again!,
U1080,P132733,Little Cesarz,Cd Victoria,Tamaulipas,Mexico,medium,not permitted,Mexican,low,Mexican,Food is amazing. Cooked from scratch on site. (None of the frozen stuff a lot of pubs serve). We had the fish and goulash and lemon meringue pie for dessert. All cooked fresh on site. Highly recommend.,
U1080,P132608,Hamburguesas La perica,Victoria,Tamaulipas,Mexico,low,permitted,American,low,Mexican,We had a quick work lunch. Lovely fresh food nice service and a good pint of cold moretti. Wonderful garden and great staff.,
U1063,P132660,carnitas mata calle Emilio Portes Gil,Victoria,Tamaulipas,?,low,none,Mexican,medium,Mexican,"Grilled Sebass with a tasty Greek salad and sweet potato fries, tasty and healthy! Very pleased and fed.",
U1063,P132584,Gorditas Dona Tota,,,,medium,not permitted,Burgers,medium,Mexican,"The best food with excellent service plus all the staff was very welcoming,highly recommend for the best",
U1063,P132609,Pollo_Frito_Buenos_Aires,Victoria,Tamaulipas,Mexico,low,not permitted,Hot_Dogs,medium,Mexican,"Superb food . A great evening .Went with the Specials Board and we were advised that the portions were generous and that we would not be able to manage all three courses. The land lady Renata , then talked us through all the dishes.",
U1063,P135104,vips,,,,medium,not permitted,Mexican,medium,Mexican,"As a family of 6 adults and twin babies, we went for a late Sunday afternoon lunch,",
U1063,P132667,little pizza Emilio Portes Gil,Victoria ,Tamaulipas,,low,none,Mexican,medium,Italian,Honestly we could not fault the staff (were very welcoming and helpful) we all agreed the food was excellent and good value for money. For us we will defiantly return 10/10.,
U1080,P132564,churchs,,,,low,none,Hot_Dogs,low,Chinese,"Me and my other half had lunch here on Saturday after a long rainy dog walk. I ordered the Cod with sauted veggies which was delicious, hot and seasoned fantastically - the BF had the Chicken Kiev Schnitzel with Israeli salad, his portion was very generous",
U1080,P132715,tacos de la estacion,,,,low,none,Latin_American,low,Mexican,"Lovely, different menu- lots of continental style specials- all freshly cooked. Nice place, friendly service. Really large portions, at least the escalopes for sure! We had few special request regarding diet needs",
U1082,P132732,Taqueria EL amigo ,Cd Victoria,Tamaulipas,Mexico,low,none,Mexican,medium,Mexican,Very welcoming and friendly. Food excellent. Last week the lavender grilled cheese with fig and pear salad was superb. Highly recommended,
U1082,P132733,Little Cesarz,Cd Victoria,Tamaulipas,Mexico,medium,not permitted,Steaks,medium,Tex-Mex,"Had lunch today and the service was very friendly but not intrusive. Large portions for excellent value. Family friendly, really enjoyed our visit. Thank you.",
U1074,P135011,Los Vikingos,Jiutepec,Morelos,Mexico,medium,none,Mexican,medium,American,What a great little.find.. excellent food.and friendly staff.. highly recommend Lovely garden Great little tuck away pub can not wait to return,
